data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338C - Rolvsnes\Rolvsnes TG3\TG3,TG3,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338C - Rolvsnes\Rolvsnes TG3\TG3\Rolvsnes Ph1 TG3 LOF,Rolvsnes Ph1 TG3 LOF,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Gudrun Phase 2\PL025 Gudrun\Gudrun Øst,Gudrun Øst,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Gudrun Phase 2\PL025 Gudrun\Hugin Vest (With Øst),Hugin Vest (With Øst),Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Gudrun Phase 2\PL025 Gudrun\Gudrun Phase 2,Gudrun Phase 2,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Draupne 1,Draupne 1,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Draupne 1\PL025 Gudrun,PL025 Gudrun,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Draupne 1\PL025 Gudrun\Gudrun Asset Base,Gudrun Asset Base,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Draupne 1\PL025 Gudrun\Gudrun Phase 2,Gudrun Phase 2,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Draupne 1\PL025 Gudrun\Hugin Vest,Hugin Vest,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Draupne 1\PL025 Gudrun\Gudrun Øst,Gudrun Øst,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Draupne 1\PL025 Gudrun\Draupne 1,Draupne 1,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3,PfS TG3,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Asset,Asset,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Infrastructure,Infrastructure,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Asset\Edvard Grieg,Edvard Grieg,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Asset\EG Infill drilling program,EG Infill drilling program,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Infrastructure\EGOP,EGOP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Infrastructure\UHGP,UHGP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Infrastructure\Phase 1,Phase 1,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Infrastructure\Phase 2,Phase 2,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Infrastructure\UHP,UHP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\PfS TG3\Infrastructure\UHP full elec october,UHP full elec october,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks,PL050 Gullfaks,Contract Area,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind,Hywind,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens,Hwind rf order sens,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens\Gullfaks Asset Base,Gullfaks Asset Base,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens\Gullfaks Drilling 2020,Gullfaks Drilling 2020,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens\Gullfaks Drilling 2021 onwards,Gullfaks Drilling 2021 onwards,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens\Gullfaks Sat Gas LPP,Gullfaks Sat Gas LPP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens\Gullfaks Shetland Lista,Gullfaks Shetland Lista,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens\Gullfaks South Statfjord Gas Blow Down,Gullfaks South Statfjord Gas Blow Down,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Hywind\Hwind rf order sens\Gullfaks Hywind,Gullfaks Hywind,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17,Infill Wells A16 A17,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Asset,Asset,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Infrastructure,Infrastructure,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Asset\Edvard Grieg,Edvard Grieg,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Infrastructure\EGOP,EGOP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Infrastructure\UHGP,UHGP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Infrastructure\UHP,UHP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Asset\A16 Infill drilling program,A16 Infill drilling program,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL338 Edvard Grieg\Infill Wells A16 A17\Asset\A17 Infill drilling program,A17 Infill drilling program,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\Shetland Lista Phase2 TG3,Shetland Lista Phase2 TG3,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018,New Wells Gullfaks 2018,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks,Gullfaks,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Gullfaks Asset Base,Gullfaks Asset Base,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Gullfaks Drilling Contingent 2019,Gullfaks Drilling Contingent 2019,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Gullfaks GRD,Gullfaks GRD,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Gullfaks Infill Wells 2018,Gullfaks Infill Wells 2018,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Gullfaks Sat Gas LPP,Gullfaks Sat Gas LPP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Gullfaks South Statfjord Gas Blow Down,Gullfaks South Statfjord Gas Blow Down,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Shetland Lista Phase 1,Shetland Lista Phase 1,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2018\Gullfaks\Shetland Lista Phase 2,Shetland Lista Phase 2,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019,New Wells Gullfaks 2019,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks,Gullfaks,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks\Gullfaks Asset Base,Gullfaks Asset Base,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks\Gullfaks Hywind,Gullfaks Hywind,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks\Gullfaks Infill Wells 2019,Gullfaks Infill Wells 2019,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks\Gullfaks Infill Wells 2020,Gullfaks Infill Wells 2020,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks\Gullfaks Sat Gas LPP,Gullfaks Sat Gas LPP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks\Gullfaks Shetland Lista Phase 2,Gullfaks Shetland Lista Phase 2,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL050 Gullfaks\New Wells Gullfaks 2019\Gullfaks\Gullfaks South Statfjord Gas Blow Down,Gullfaks South Statfjord Gas Blow Down,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL218_AAH_SnefridNorth\Aasta Hansteen\Snefrid North\Aasta Hansteen,Aasta Hansteen,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL218_AAH_SnefridNorth\Aasta Hansteen\Snefrid North\20170524_Snefrid Nord_7 AH wells_Base Case Tech Cut off 2028,20170524_Snefrid Nord_7 AH wells_Base Case Tech Cut off 2028,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Gudrun Phase 2,Gudrun Phase 2,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Gudrun Phase 2\PL025 Gudrun,PL025 Gudrun,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,IIA Projects,Organization\Norway\OMV (NORGE) AS\PL025 Gudrun\Gudrun Phase 2\PL025 Gudrun\Gudrun Asset Base,Gudrun Asset Base,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway,Norway,Country,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS,OMV (NORGE) AS,Legal Entity,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025\Gudrun\Gudrun\Gudrun Asset Base,Gudrun Asset Base,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 218,PL 218,Contract Area,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 218\Aasta Hansteen,Aasta Hansteen,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 218\Aasta Hansteen\Aasta Hansteen,Aasta Hansteen,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 218\Aasta Hansteen\Aasta Hansteen\Aasta Hansteen,Aasta Hansteen,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\Norway G&A,Norway G&A,Contract Area,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\Norway G&A\Norway G&A,Norway G&A,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\Norway G&A\Norway G&A\Norway G&A,Norway G&A,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\Norway G&A\Norway G&A\Norway G&A\Norway G&A,Norway G&A,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025,PL 025,Contract Area,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025\Gudrun,Gudrun,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025\Gudrun\Gudrun,Gudrun,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025\Gudrun\Gudrun\Draupne 1,Draupne 1,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025\Gudrun\Gudrun\Gudrun Phase 2,Gudrun Phase 2,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025\Gudrun\Gudrun\Gudrun Øst,Gudrun Øst,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 025\Gudrun\Gudrun\Hugin Vest,Hugin Vest,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050,PL 050,Contract Area,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks,Gullfaks,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks,Gullfaks,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks\Gullfaks Asset Base,Gullfaks Asset Base,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks\Gullfaks Drilling 2020,Gullfaks Drilling 2020,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks\Gullfaks Drilling 2021 onwards,Gullfaks Drilling 2021 onwards,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks\Gullfaks Hywind,Gullfaks Hywind,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks\Gullfaks Sat Gas LPP,Gullfaks Sat Gas LPP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks\Gullfaks Shetland Lista,Gullfaks Shetland Lista,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 050\Gullfaks\Gullfaks\Gullfaks South Statfjord Gas Blow Down,Gullfaks South Statfjord Gas Blow Down,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338,PL 338,Contract Area,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg,Edvard Grieg,Asset,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg\Edvard Grieg,Edvard Grieg,Reservoir Group,Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg\Edvard Grieg\Edvard Grieg,Edvard Grieg,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg\Edvard Grieg\EG Infill drilling program,EG Infill drilling program,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg\Edvard Grieg\EGOP,EGOP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg\Solveig\Solveig,Solveig,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg\Edvard Grieg\UHGP,UHGP,Project NOR (PRMS),Allow,Allow,NULL,NULL
data.Norway,Data access to country Norway,MTP2020,Organization\Norway\OMV (NORGE) AS\PL 338\Edvard Grieg\Edvard Grieg\UHP,UHP,Project NOR (PRMS),Allow,Allow,NULL,NULL
